amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
21367,21367,0,898934.02,920301.02,1,1,0,0,0
2395.29,2395.29,0,0,0,1,0,0,0,1
2395.29,2395.29,0,276538.59,470937.03,1,1,0,0,0
7567170.36,7567170.36,0,0,0,1,0,0,0,1
7567170.36,7567170.36,0,345425.4,7912595.75,1,1,0,0,0
3372,3372,0,0,0,1,0,0,0,1
3372,3372,0,456659.44,460031.44,1,1,0,0,0
407005.78,0,0,0,407005.78,1,1,0,0,0
360688.3,360688.3,0,0,0,1,0,0,0,1
360688.3,360688.3,0,0,360688.3,1,1,0,0,0
2070814.27,2070814.27,0,0,0,1,0,0,0,1
2070814.27,2070814.27,0,0,2070814.27,1,1,0,0,0
238717.5,238717.5,0,0,0,1,0,0,0,1
238717.5,238717.5,0,601511.4,671690.05,1,1,0,0,0
18887,18887,0,0,0,1,0,0,0,1
18887,18887,0,131489.74,150376.74,1,1,0,0,0
7937954.2,7937954.2,0,0,0,1,0,0,0,1
7937954.2,7937954.2,0,2716480.56,10654434.76,1,1,0,0,0
39013.3,39013.3,0,0,0,1,0,0,0,1
39013.3,39013.3,0,924162.55,1089489.11,1,1,0,0,0
152042.16,152042.16,0,0,0,1,0,0,0,1
152042.16,152042.16,0,710428.02,862470.18,1,1,0,0,0
26950.06,26950.06,0,0,0,1,0,0,0,1
26950.06,26950.06,0,255430.21,282380.27,1,1,0,0,0
20314.97,20314.97,0,0,0,1,0,0,0,1
20314.97,20314.97,0,1270005.54,1290320.51,1,1,0,0,0
6188772.44,6188772.44,0,0,0,1,0,0,0,1
6188772.44,6188772.44,0,6056796.74,12442836.61,1,1,0,0,0
2757431.53,2757431.53,0,0,0,1,0,0,0,1
2757431.53,2757431.53,0,0,2757431.53,1,1,0,0,0
7887.75,7887.75,0,0,0,1,0,0,0,1
7887.75,7887.75,0,0,7887.75,1,1,0,0,0
31930.24,31930.24,0,0,0,1,0,0,0,1
31930.24,31930.24,0,113287.58,145217.82,1,1,0,0,0
212613.29,212613.29,0,0,0,1,0,0,0,1
212613.29,212613.29,0,1370788.41,1583401.69,1,1,0,0,0
581889.94,581889.94,0,0,0,1,0,0,0,1
581889.94,581889.94,0,359585.03,941474.97,1,1,0,0,0
1783144.33,1783144.33,0,0,0,1,0,0,0,1
1783144.33,1783144.33,0,1793786.8,3576931.13,1,1,0,0,0
82806.2,82806.2,0,0,0,1,0,0,0,1
82806.2,82806.2,0,0,0,1,1,0,0,0
32690.68,32690.68,0,0,0,1,0,0,0,1
32690.68,32690.68,0,2361188.1,2393878.78,1,1,0,0,0
1270564.34,1270564.34,0,0,0,1,0,0,0,1
1270564.34,1270564.34,0,0,1270564.34,1,1,0,0,0
2885466.96,2885466.96,0,0,0,1,0,0,0,1
2885466.96,2885466.96,0,28131.01,3268477.05,1,1,0,0,0
334276.08,334276.08,0,0,0,1,0,0,0,1
334276.08,334276.08,0,318089.61,652365.68,1,1,0,0,0
3569720.42,3569720.42,0,0,0,1,0,0,0,1
3569720.42,3569720.42,0,0,3569720.42,1,1,0,0,0
1566057.28,1566057.28,0,0,0,1,0,0,0,1
1566057.28,1566057.28,0,0,1566057.28,1,1,0,0,0
5032484.73,5032484.73,0,0,0,1,0,0,0,1
5032484.73,5032484.73,0,873589.17,5906073.9,1,1,0,0,0
36359.57,36359.57,0,0,0,1,0,0,0,1
36359.57,36359.57,0,20206.65,56566.22,1,1,0,0,0
506867.52,506867.52,0,0,0,1,0,0,0,1
506867.52,506867.52,0,0,458682.99,1,1,0,0,0
1917497.63,1917497.63,0,0,0,1,0,0,0,1
1917497.63,1917497.63,0,173507.14,2091004.76,1,1,0,0,0
29988,29988,0,0,0,1,0,0,0,1
29988,29988,0,0,29988,1,1,0,0,0
350789.59,350789.59,0,0,276871.71,1,0,0,0,1
350789.59,350789.59,0,8785008.75,9135798.34,1,1,0,0,0
1395850.55,0,0,260806.21,1656656.77,1,0,0,0,1
93459.89,93459.89,0,0,0,1,0,0,0,1
93459.89,93459.89,0,15825.7,109285.59,1,1,0,0,0
435166.65,435166.65,0,0,0,1,0,0,0,1
435166.65,435166.65,0,449215.85,884382.5,1,1,0,0,0
21987,21987,0,0,0,1,0,0,0,1
21987,21987,0,123690.93,145677.94,1,1,0,0,0
362152.77,362152.77,0,0,0,1,0,0,0,1
362152.77,362152.77,0,282809.47,644962.23,1,1,0,0,0
1649818.97,1649818.97,0,0,0,1,0,0,0,1
1649818.97,1649818.97,0,560704.68,2210523.64,1,1,0,0,0
387952.42,387952.42,0,0,0,1,0,0,0,1
387952.42,387952.42,0,2070655.98,2222177.16,1,1,0,0,0
44571.94,44571.94,0,0,0,1,0,0,0,1
44571.94,44571.94,0,11984,0,1,1,0,0,0
534255.94,534255.94,0,0,0,1,0,0,0,1
534255.94,534255.94,0,24559,558814.94,1,1,0,0,0
213983.59,213983.59,0,0,0,1,0,0,0,1
213983.59,213983.59,0,0,213983.59,1,1,0,0,0
217255.97,217255.97,0,0,0,1,0,0,0,1
217255.97,217255.97,0,2115234.86,2332490.82,1,1,0,0,0
1069508.42,1069508.42,0,0,0,1,0,0,0,1
1069508.42,1069508.42,0,172254,1439496.96,1,1,0,0,0
5188875.35,5188875.35,0,0,0,1,0,0,0,1
5188875.35,5188875.35,0,11465,5020573.28,1,1,0,0,0
4919642.57,4919642.57,0,0,0,1,0,0,0,1
4919642.57,4919642.57,0,1414095.92,6333738.49,1,1,0,0,0
357836.57,357836.57,0,0,0,1,0,0,0,1
357836.57,357836.57,0,51217.85,409054.43,1,1,0,0,0
155761.29,155761.29,0,0,0,1,0,0,0,1
155761.29,155761.29,0,192775.45,348536.74,1,1,0,0,0
7335355.57,7335355.57,0,0,0,1,0,0,0,1
7335355.57,7335355.57,0,702100.11,8037455.68,1,1,0,0,0
9977761.05,9977761.05,0,0,0,1,0,0,0,1
9977761.05,9977761.05,0,0,9977761.05,1,1,0,0,0
35016.23,35016.23,0,0,0,1,0,0,0,1
35016.23,35016.23,0,65435.34,100451.57,1,1,0,0,0
71372,71372,0,0,0,1,0,0,0,1
71372,71372,0,613464.04,684836.04,1,1,0,0,0
945131.85,945131.85,0,0,0,1,0,0,0,1
945131.85,945131.85,0,119561.47,1064693.32,1,1,0,0,0
736370.54,736370.54,0,0,0,1,0,0,0,1
736370.54,736370.54,0,556478.62,1292849.15,1,1,0,0,0
82971.91,82971.91,0,0,0,1,0,0,0,1
82971.91,82971.91,0,39316.96,122288.87,1,1,0,0,0
585010.21,585010.21,0,0,0,1,0,0,0,1
585010.21,585010.21,0,15969.08,600979.29,1,1,0,0,0
225850.53,225850.53,0,0,0,1,0,0,0,1
225850.53,225850.53,0,5063600.9,5289451.43,1,1,0,0,0
243028.65,243028.65,0,0,0,1,0,0,0,1
243028.65,243028.65,0,441285.14,684313.79,1,1,0,0,0
2249574.01,2249574.01,0,0,0,1,0,0,0,1
2249574.01,2249574.01,0,3785286.98,6034861,1,1,0,0,0
13172.17,13172.17,0,0,0,1,0,0,0,1
13172.17,13172.17,0,0,13172.17,1,1,0,0,0
61487.67,61487.67,0,0,0,1,0,0,0,1
61487.67,61487.67,0,0,61487.67,1,1,0,0,0
156011.24,156011.24,0,0,0,1,0,0,0,1
156011.24,156011.24,0,152239.96,308251.2,1,1,0,0,0
36532.84,36532.84,0,0,0,1,0,0,0,1
36532.84,36532.84,0,0,36532.84,1,1,0,0,0
827921.27,827921.27,0,0,0,1,0,0,0,1
827921.27,827921.27,0,1025081.63,1853002.91,1,1,0,0,0
667043.9,667043.9,0,0,0,1,0,0,0,1
667043.9,667043.9,0,104132.27,771176.17,1,1,0,0,0
202978.65,0,0,2122336.55,2325315.19,1,0,0,0,1
1388951.5,1388951.5,0,0,0,1,0,0,0,1
1388951.5,1388951.5,0,459273.45,1848224.95,1,1,0,0,0
1215297.01,1215297.01,0,0,0,1,0,0,0,1
1215297.01,1215297.01,0,2497294.92,3712591.93,1,1,0,0,0
337974.21,337974.21,0,0,0,1,0,0,0,1
337974.21,337974.21,0,0,337974.21,1,1,0,0,0
147267.01,147267.01,0,0,0,1,0,0,0,1
147267.01,147267.01,0,107418,64210.56,1,1,0,0,0
561374.78,561374.78,0,0,0,1,0,0,0,1
561374.78,561374.78,0,5726683.53,6288058.31,1,1,0,0,0
5489302.04,5489302.04,0,0,0,1,0,0,0,1
5489302.04,5489302.04,0,1356390.81,6845692.85,1,1,0,0,0
1021129.67,1021129.67,0,0,0,1,0,0,0,1
1021129.67,1021129.67,0,86245.92,1107375.59,1,1,0,0,0
114017.19,114017.19,0,0,0,1,0,0,0,1
114017.19,114017.19,0,2822872.88,2936890.07,1,1,0,0,0
112668.54,112668.54,0,0,0,1,0,0,0,1
112668.54,112668.54,0,0,112668.54,1,1,0,0,0
967153.5,967153.5,0,0,0,1,0,0,0,1
967153.5,967153.5,0,183670.2,1150823.7,1,1,0,0,0
592737.43,592737.43,0,0,0,1,0,0,0,1
592737.43,592737.43,0,163646.39,756383.82,1,1,0,0,0
202887.77,202887.77,0,0,0,1,0,0,0,1
202887.77,202887.77,0,0,202887.77,1,1,0,0,0
339275.64,339275.64,0,0,0,1,0,0,0,1
339275.64,339275.64,0,1481576.03,1820851.68,1,1,0,0,0
115881.21,115881.21,0,0,0,1,0,0,0,1
115881.21,115881.21,0,4774288.04,4890169.26,1,1,0,0,0
1398946.33,1398946.33,0,0,0,1,0,0,0,1
1398946.33,1398946.33,0,0,1398946.33,1,1,0,0,0
1170282.92,1170282.92,0,0,0,1,0,0,0,1
1170282.92,1170282.92,0,173264.14,1343547.06,1,1,0,0,0
567932.31,567932.31,0,0,0,1,0,0,0,1
567932.31,567932.31,0,0,567932.31,1,1,0,0,0
361460.79,361460.79,0,0,0,1,0,0,0,1
361460.79,361460.79,0,991487.78,1352948.57,1,1,0,0,0
7484125.12,7484125.12,0,0,0,1,0,0,0,1
7484125.12,7484125.12,0,62896.23,7547021.36,1,1,0,0,0
1093155.19,1093155.19,0,0,0,1,0,0,0,1
1093155.19,1093155.19,0,1966451.64,3059606.83,1,1,0,0,0
128426.58,128426.58,0,0,0,1,0,0,0,1
128426.58,128426.58,0,0,128426.58,1,1,0,0,0
969259.07,969259.07,0,0,0,1,0,0,0,1
969259.07,969259.07,0,85723.45,1054982.52,1,1,0,0,0
1631640.02,1631640.02,0,0,0,1,0,0,0,1
1631640.02,1631640.02,0,705298.87,2336938.89,1,1,0,0,0
99139.27,99139.27,0,0,0,1,0,0,0,1
99139.27,99139.27,0,28766.55,127905.82,1,1,0,0,0
6215.44,6215.44,0,0,0,1,0,0,0,1
6215.44,6215.44,0,191197.42,197412.85,1,1,0,0,0
3640271.29,3640271.29,0,0,0,1,0,0,0,1
3640271.29,3640271.29,0,6525.95,3646797.25,1,1,0,0,0
931684.75,931684.75,0,0,0,1,0,0,0,1
931684.75,931684.75,0,3608144.66,4539829.41,1,1,0,0,0
1350574.58,1350574.58,0,0,0,1,0,0,0,1
1350574.58,1350574.58,0,2925591.98,4276166.57,1,1,0,0,0
438224.6,438224.6,0,0,0,1,0,0,0,1
438224.6,438224.6,0,320697.46,758922.05,1,1,0,0,0
760625.76,760625.76,0,0,0,1,0,0,0,1
760625.76,760625.76,0,128272.02,888897.78,1,1,0,0,0
309254.05,309254.05,0,0,0,1,0,0,0,1
309254.05,309254.05,0,218535.44,527789.5,1,1,0,0,0
283400.42,283400.42,0,0,0,1,0,0,0,1
283400.42,283400.42,0,2662439.92,2945840.34,1,1,0,0,0
109028.8,109028.8,0,0,0,1,0,0,0,1
109028.8,109028.8,0,674110.57,783139.37,1,1,0,0,0
854550.85,854550.85,0,0,0,1,0,0,0,1
854550.85,854550.85,0,186808.48,1041359.33,1,1,0,0,0
167715.53,167715.53,0,0,0,1,0,0,0,1
167715.53,167715.53,0,492360.21,660075.73,1,1,0,0,0
1932200.59,1932200.59,0,0,0,1,0,0,0,1
1932200.59,1932200.59,0,0,1932200.59,1,1,0,0,0
829885.13,829885.13,0,0,0,1,0,0,0,1
829885.13,829885.13,0,13276462.12,14106347.25,1,1,0,0,0
42789.93,42789.93,0,0,0,1,0,0,0,1
42789.93,42789.93,0,0,42789.93,1,1,0,0,0
136562.78,136562.78,0,0,0,1,0,0,0,1
136562.78,136562.78,0,21100.34,157663.12,1,1,0,0,0
82767.31,82767.31,0,0,0,1,0,0,0,1
82767.31,82767.31,0,401173.22,483940.53,1,1,0,0,0
2776135.33,2776135.33,0,0,0,1,0,0,0,1
2776135.33,2776135.33,0,0,2776135.33,1,1,0,0,0
4243468.19,4243468.19,0,0,0,1,0,0,0,1
4243468.19,4243468.19,0,698483.22,4941951.41,1,1,0,0,0
530733.43,530733.43,0,0,0,1,0,0,0,1
530733.43,530733.43,0,233066.99,763800.42,1,1,0,0,0
325242.69,325242.69,0,0,0,1,0,0,0,1
325242.69,325242.69,0,910845.46,1236088.15,1,1,0,0,0
157610.11,157610.11,0,0,0,1,0,0,0,1
157610.11,157610.11,0,949587.48,1107197.59,1,1,0,0,0
354441.19,354441.19,0,0,0,1,0,0,0,1
354441.19,354441.19,0,452296.45,806737.65,1,1,0,0,0
1014816.16,1014816.16,0,0,0,1,0,0,0,1
1014816.16,1014816.16,0,1417511.04,2432327.2,1,1,0,0,0
246938.77,246938.77,0,0,0,1,0,0,0,1
246938.77,246938.77,0,0,246938.77,1,1,0,0,0
561948.38,561948.38,0,0,0,1,0,0,0,1
561948.38,561948.38,0,30911.97,592860.35,1,1,0,0,0
106673.26,106673.26,0,0,0,1,0,0,0,1
106673.26,106673.26,0,0,106673.26,1,1,0,0,0
6501303.14,6501303.14,0,0,0,1,0,0,0,1
6501303.14,6501303.14,0,4439499.5,10940802.64,1,1,0,0,0
3156421.43,3156421.43,0,0,0,1,0,0,0,1
3156421.43,3156421.43,0,181440.45,3337861.88,1,1,0,0,0
1789155.73,1789155.73,0,0,0,1,0,0,0,1
1789155.73,1789155.73,0,2031388.61,3820544.34,1,1,0,0,0
456745.18,456745.18,0,0,0,1,0,0,0,1
456745.18,456745.18,0,0,456745.18,1,1,0,0,0
7108914.22,7108914.22,0,0,0,1,0,0,0,1
7108914.22,7108914.22,0,0,7108914.22,1,1,0,0,0
109525.67,109525.67,0,0,0,1,0,0,0,1
109525.67,109525.67,0,3997342.61,4106868.28,1,1,0,0,0
378688.65,378688.65,0,0,0,1,0,0,0,1
378688.65,378688.65,0,0,378688.65,1,1,0,0,0
394388.09,394388.09,0,0,0,1,0,0,0,1
394388.09,394388.09,0,1260564.49,1654952.58,1,1,0,0,0
3904257.51,3904257.51,0,0,0,1,0,0,0,1
3904257.51,3904257.51,0,0,3904257.51,1,1,0,0,0
3857176.83,3857176.83,0,0,0,1,0,0,0,1
3857176.83,3857176.83,0,228541.62,4085718.45,1,1,0,0,0
21174.45,21174.45,0,0,0,1,0,0,0,1
21174.45,21174.45,0,31409.08,52583.53,1,1,0,0,0
192765.49,192765.49,0,0,0,1,0,0,0,1
192765.49,192765.49,0,3252407.57,3445173.06,1,1,0,0,0
1011606.26,1011606.26,0,0,0,1,0,0,0,1
1011606.26,1011606.26,0,0,1011606.26,1,1,0,0,0
2050727.81,2050727.81,0,0,0,1,0,0,0,1
2050727.81,2050727.81,0,0,2050727.81,1,1,0,0,0
9748.89,9748.89,0,0,0,1,0,0,0,1
9748.89,9748.89,0,180869.12,190618.01,1,1,0,0,0
44733.5,44733.5,0,0,0,1,0,0,0,1
44733.5,44733.5,0,2534461.11,2579194.61,1,1,0,0,0
1367340.03,1367340.03,0,0,0,1,0,0,0,1
1367340.03,1367340.03,0,296833.6,1664173.63,1,1,0,0,0
1026208.84,1026208.84,0,0,0,1,0,0,0,1
1026208.84,1026208.84,0,353447.51,1379656.35,1,1,0,0,0
40486.25,40486.25,0,0,0,1,0,0,0,1
40486.25,40486.25,0,4716889.9,4757376.15,1,1,0,0,0
89014.32,89014.32,0,0,0,1,0,0,0,1
89014.32,89014.32,0,330651.68,419666,1,1,0,0,0
45807.51,45807.51,0,0,0,1,0,0,0,1
45807.51,45807.51,0,267824.05,313631.56,1,1,0,0,0
742973.53,742973.53,0,0,0,1,0,0,0,1
742973.53,742973.53,0,0,742973.53,1,1,0,0,0
581421.85,581421.85,0,0,0,1,0,0,0,1
581421.85,581421.85,0,407848.96,989270.81,1,1,0,0,0
475368.94,475368.94,0,0,0,1,0,0,0,1
475368.94,475368.94,0,1348026.73,1823395.67,1,1,0,0,0
1735466.52,1735466.52,0,0,0,1,0,0,0,1
1735466.52,1735466.52,0,0,1735466.52,1,1,0,0,0
37720.99,37720.99,0,0,0,1,0,0,0,1
37720.99,37720.99,0,288804.07,326525.06,1,1,0,0,0
1372301.24,1372301.24,0,0,0,1,0,0,0,1
1372301.24,1372301.24,0,0,1372301.24,1,1,0,0,0
332138.32,332138.32,0,0,0,1,0,0,0,1
332138.32,332138.32,0,52021.34,384159.66,1,1,0,0,0
55062.46,55062.46,0,0,0,1,0,0,0,1
55062.46,55062.46,0,0,55062.46,1,1,0,0,0
1155128.91,1155128.91,0,0,0,1,0,0,0,1
1155128.91,1155128.91,0,0,1155128.91,1,1,0,0,0
401529.35,401529.35,0,0,0,1,0,0,0,1
401529.35,401529.35,0,4162.42,405691.77,1,1,0,0,0
722380.88,722380.88,0,0,0,1,0,0,0,1
722380.88,722380.88,0,331969.08,1054349.95,1,1,0,0,0
724414.43,724414.43,0,0,0,1,0,0,0,1
724414.43,724414.43,0,223853.38,948267.81,1,1,0,0,0
407833.62,407833.62,0,0,0,1,0,0,0,1
407833.62,407833.62,0,0,407833.62,1,1,0,0,0
148188.84,148188.84,0,0,0,1,0,0,0,1
148188.84,148188.84,0,194134.25,342323.08,1,1,0,0,0
1693962.01,1693962.01,0,0,0,1,0,0,0,1
1693962.01,1693962.01,0,98505.53,1792467.54,1,1,0,0,0
14017.38,14017.38,0,0,0,1,0,0,0,1
14017.38,14017.38,0,0,14017.38,1,1,0,0,0
197226.65,197226.65,0,0,0,1,0,0,0,1
197226.65,197226.65,0,0,197226.65,1,1,0,0,0
31574.65,31574.65,0,0,0,1,0,0,0,1
31574.65,31574.65,0,199385.83,230960.48,1,1,0,0,0
37796.75,37796.75,0,0,0,1,0,0,0,1
37796.75,37796.75,0,211905.39,249702.14,1,1,0,0,0
17051.69,17051.69,0,0,0,1,0,0,0,1
17051.69,17051.69,0,289129.2,306180.89,1,1,0,0,0
960306.85,960306.85,0,0,0,1,0,0,0,1
960306.85,960306.85,0,0,960306.85,1,1,0,0,0
3097121.75,3097121.75,0,0,0,1,0,0,0,1
3097121.75,3097121.75,0,0,3097121.75,1,1,0,0,0
436317.49,436317.49,0,0,0,1,0,0,0,1
436317.49,436317.49,0,195948.3,632265.79,1,1,0,0,0
104957.85,104957.85,0,0,0,1,0,0,0,1
104957.85,104957.85,0,29237.79,134195.64,1,1,0,0,0
841052.98,841052.98,0,0,0,1,0,0,0,1
841052.98,841052.98,0,0,841052.98,1,1,0,0,0
1814483.97,1814483.97,0,0,0,1,0,0,0,1
1814483.97,1814483.97,0,0,1814483.97,1,1,0,0,0
701168.78,701168.78,0,0,0,1,0,0,0,1
701168.78,701168.78,0,841462.58,1542631.35,1,1,0,0,0
446032.95,446032.95,0,0,0,1,0,0,0,1
446032.95,446032.95,0,205977.41,652010.36,1,1,0,0,0
385556.82,385556.82,0,0,0,1,0,0,0,1
385556.82,385556.82,0,60032.11,445588.93,1,1,0,0,0
3760068.04,3760068.04,0,0,0,1,0,0,0,1
3760068.04,3760068.04,0,622555.65,4382623.69,1,1,0,0,0
1282971.57,1282971.57,0,0,0,1,0,0,0,1
1282971.57,1282971.57,0,392604.6,1675576.17,1,1,0,0,0
881811.11,881811.11,0,0,0,1,0,0,0,1
881811.11,881811.11,0,141736.75,1023547.85,1,1,0,0,0
174923.28,174923.28,0,0,0,1,0,0,0,1
174923.28,174923.28,0,0,174923.28,1,1,0,0,0
403975.39,403975.39,0,0,0,1,0,0,0,1
403975.39,403975.39,0,0,403975.39,1,1,0,0,0
126690.14,126690.14,0,0,0,1,0,0,0,1
126690.14,126690.14,0,353834.29,480524.43,1,1,0,0,0
215.83,215.83,0,0,0,1,0,0,0,1
215.83,215.83,0,3563442.24,3563658.07,1,1,0,0,0
548269.98,548269.98,0,0,0,1,0,0,0,1
548269.98,548269.98,0,0,548269.98,1,1,0,0,0
150405.2,150405.2,0,0,0,1,0,0,0,1
150405.2,150405.2,0,170707.62,321112.82,1,1,0,0,0
813133.35,813133.35,0,0,0,1,0,0,0,1
813133.35,813133.35,0,0,813133.35,1,1,0,0,0
2096634.43,2096634.43,0,0,0,1,0,0,0,1
2096634.43,2096634.43,0,183429.98,2280064.41,1,1,0,0,0
272791.44,272791.44,0,0,0,1,0,0,0,1
272791.44,272791.44,0,715267.02,988058.46,1,1,0,0,0
7169129.94,7169129.94,0,0,0,1,0,0,0,1
7169129.94,7169129.94,0,0,7169129.94,1,1,0,0,0
107188.41,107188.41,0,0,0,1,0,0,0,1
107188.41,107188.41,0,696135.43,803323.83,1,1,0,0,0
3444943.59,3444943.59,0,0,0,1,0,0,0,1
3444943.59,3444943.59,0,217174.65,3662118.24,1,1,0,0,0
126715.84,126715.84,0,0,0,1,0,0,0,1
126715.84,126715.84,0,273157.93,399873.77,1,1,0,0,0
4631432.03,4631432.03,0,0,0,1,0,0,0,1
4631432.03,4631432.03,0,122727.22,4754159.25,1,1,0,0,0
2322909.69,2322909.69,0,0,0,1,0,0,0,1
2322909.69,2322909.69,0,875613.05,3198522.74,1,1,0,0,0
79441.66,79441.66,0,0,0,1,0,0,0,1
79441.66,79441.66,0,2051790.44,2131232.1,1,1,0,0,0
1028326.5,1028326.5,0,0,0,1,0,0,0,1
1028326.5,1028326.5,0,0,1028326.5,1,1,0,0,0
42513.08,42513.08,0,0,0,1,0,0,0,1
42513.08,42513.08,0,0,42513.08,1,1,0,0,0
106460.7,106460.7,0,0,0,1,0,0,0,1
106460.7,106460.7,0,1414263.15,1520723.84,1,1,0,0,0
915266.65,915266.65,0,0,0,1,0,0,0,1
915266.65,915266.65,0,2415414.35,3330681,1,1,0,0,0
5800988.12,5800988.12,0,0,0,1,0,0,0,1
5800988.12,5800988.12,0,0,5800988.12,1,1,0,0,0
1858515.57,1858515.57,0,0,0,1,0,0,0,1
1858515.57,1858515.57,0,887595.71,2746111.29,1,1,0,0,0
3512572.72,3512572.72,0,0,0,1,0,0,0,1
3512572.72,3512572.72,0,111846.62,3624419.34,1,1,0,0,0
374178.28,374178.28,0,0,0,1,0,0,0,1
374178.28,374178.28,0,616364.57,990542.85,1,1,0,0,0
2026529.56,2026529.56,0,0,0,1,0,0,0,1
2026529.56,2026529.56,0,511526.05,2538055.62,1,1,0,0,0
13890.42,13890.42,0,0,0,1,0,0,0,1
13890.42,13890.42,0,0,13890.42,1,1,0,0,0
281743.12,281743.12,0,0,0,1,0,0,0,1
281743.12,281743.12,0,158099.98,439843.09,1,1,0,0,0
157494.6,157494.6,0,0,0,1,0,0,0,1
157494.6,157494.6,0,509029.31,666523.92,1,1,0,0,0
19776.71,19776.71,0,0,0,1,0,0,0,1
19776.71,19776.71,0,1138941.53,1158718.24,1,1,0,0,0
271731.05,271731.05,0,0,0,1,0,0,0,1
271731.05,271731.05,0,0,271731.05,1,1,0,0,0
7728992.56,7728992.56,0,0,0,1,0,0,0,1
7728992.56,7728992.56,0,340622.45,8069615,1,1,0,0,0
175328.85,175328.85,0,0,0,1,0,0,0,1
175328.85,175328.85,0,110129.95,285458.8,1,1,0,0,0
353313.55,353313.55,0,0,0,1,0,0,0,1
353313.55,353313.55,0,2808260.05,3161573.6,1,1,0,0,0
582571.87,582571.87,0,0,0,1,0,0,0,1
582571.87,582571.87,0,0,582571.87,1,1,0,0,0
2960254.17,2960254.17,0,0,0,1,0,0,0,1
2960254.17,2960254.17,0,620822.89,3581077.07,1,1,0,0,0
5521483.54,5521483.54,0,0,0,1,0,0,0,1
5521483.54,5521483.54,0,5527212.34,11048695.88,1,1,0,0,0
2147778.33,2147778.33,0,0,0,1,0,0,0,1
2147778.33,2147778.33,0,0,2147778.33,1,1,0,0,0
967954.01,967954.01,0,0,0,1,0,0,0,1
967954.01,967954.01,0,0,967954.01,1,1,0,0,0
266766.78,266766.78,0,0,0,1,0,0,0,1
266766.78,266766.78,0,0,266766.78,1,1,0,0,0
1036789.41,1036789.41,0,0,0,1,0,0,0,1
1036789.41,1036789.41,0,523315.63,1560105.04,1,1,0,0,0
167067.78,167067.78,0,0,0,1,0,0,0,1
167067.78,167067.78,0,169160.19,336227.97,1,1,0,0,0
322113.91,322113.91,0,0,0,1,0,0,0,1
322113.91,322113.91,0,0,322113.91,1,1,0,0,0
91691.75,91691.75,0,0,0,1,0,0,0,1
91691.75,91691.75,0,329117.96,420809.71,1,1,0,0,0
1871553.73,1871553.73,0,0,0,1,0,0,0,1
1871553.73,1871553.73,0,0,1871553.73,1,1,0,0,0
2949339.09,2949339.09,0,0,0,1,0,0,0,1
2949339.09,2949339.09,0,167663.32,3117002.41,1,1,0,0,0
479892.04,479892.04,0,0,0,1,0,0,0,1
479892.04,479892.04,0,1600079.29,2079971.33,1,1,0,0,0
304085.48,304085.48,0,0,0,1,0,0,0,1
304085.48,304085.48,0,152325.14,456410.63,1,1,0,0,0
14385.54,14385.54,0,0,0,1,0,0,0,1
14385.54,14385.54,0,28309.09,42694.63,1,1,0,0,0
62091.44,62091.44,0,0,0,1,0,0,0,1
62091.44,62091.44,0,6296058.91,6358150.35,1,1,0,0,0
386996.34,386996.34,0,0,0,1,0,0,0,1
386996.34,386996.34,0,512943.11,899939.45,1,1,0,0,0
345526.4,345526.4,0,0,0,1,0,0,0,1
345526.4,345526.4,0,210291.99,555818.38,1,1,0,0,0
2947783.87,2947783.87,0,0,0,1,0,0,0,1
2947783.87,2947783.87,0,353246.54,3301030.4,1,1,0,0,0
730574.39,730574.39,0,0,0,1,0,0,0,1
730574.39,730574.39,0,183897.18,914471.57,1,1,0,0,0
3786438.03,3786438.03,0,0,0,1,0,0,0,1
3786438.03,3786438.03,0,84013.26,3870451.29,1,1,0,0,0
622235.32,622235.32,0,0,0,1,0,0,0,1
622235.32,622235.32,0,3377968.96,4000204.28,1,1,0,0,0
3243092.91,3243092.91,0,0,0,1,0,0,0,1
3243092.91,3243092.91,0,1299786.59,4542879.5,1,1,0,0,0
10000000,18594065.09,8594065.09,0,0,1,0,0,0,1
10000000,10000000,0,81810.42,10081810.42,1,1,0,0,0
8594065.09,8594065.09,0,0,0,1,0,0,0,1
8594065.09,8594065.09,0,5844.51,8599909.6,1,1,0,0,0
12619.29,12619.29,0,0,0,1,0,0,0,1
12619.29,12619.29,0,204470.03,217089.31,1,1,0,0,0
193663.9,193663.9,0,0,0,1,0,0,0,1
193663.9,193663.9,0,0,193663.9,1,1,0,0,0
684796.16,684796.16,0,0,0,1,0,0,0,1
684796.16,684796.16,0,2754453.54,3439249.7,1,1,0,0,0
400157.86,400157.86,0,0,0,1,0,0,0,1
400157.86,400157.86,0,0,400157.86,1,1,0,0,0
4375931.29,4375931.29,0,0,0,1,0,0,0,1
4375931.29,4375931.29,0,68494.86,4444426.16,1,1,0,0,0
74177.92,74177.92,0,0,0,1,0,0,0,1
74177.92,74177.92,0,79018.51,153196.43,1,1,0,0,0
59127.34,59127.34,0,0,0,1,0,0,0,1
59127.34,59127.34,0,17207.02,76334.36,1,1,0,0,0
2451423.58,2451423.58,0,0,0,1,0,0,0,1
2451423.58,2451423.58,0,4870.65,2456294.22,1,1,0,0,0
59813.61,59813.61,0,0,0,1,0,0,0,1
59813.61,59813.61,0,0,59813.61,1,1,0,0,0
